"name","member_id","year","assembly","party","camp","seniority","n_seminars","n_cross_party","cross_party_ratio","avg_coalition_size","is_governing","is_female","is_proportional","is_seoul","province","total_terms","n_bills_led"
"고민정","WCD5518S",2024,22,"더불어민주당","민주계",2,15,1,0.0667,12.33,FALSE,TRUE,FALSE,TRUE,"서울",1,48
"고민정","WCD5518S",2025,22,"더불어민주당","민주계",2,16,1,0.0625,15.25,FALSE,TRUE,FALSE,TRUE,"서울",1,48
"고승덕","IU54544T",2008,18,"한나라당","보수계",1,2,1,0.5,10.5,TRUE,FALSE,FALSE,TRUE,"서울",1,41
"고승덕","IU54544T",2009,18,"한나라당","보수계",1,2,0,0,2,TRUE,FALSE,FALSE,TRUE,"서울",1,41
"고승덕","IU54544T",2010,18,"한나라당","보수계",1,3,0,0,6,TRUE,FALSE,FALSE,TRUE,"서울",1,41
"고승덕","IU54544T",2011,18,"한나라당","보수계",1,4,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,41
"고영인","4XG1439M",2020,21,"더불어민주당","민주계",1,25,14,0.56,16.36,TRUE,FALSE,FALSE,FALSE,"경기",1,88
"고영인","4XG1439M",2021,21,"더불어민주당","민주계",1,28,15,0.5357,21.11,TRUE,FALSE,FALSE,FALSE,"경기",1,88
"고영인","4XG1439M",2022,21,"더불어민주당","민주계",1,39,23,0.5897,20.51,FALSE,FALSE,FALSE,FALSE,"경기",1,88
"고영인","4XG1439M",2023,21,"더불어민주당","민주계",1,60,36,0.6,14.6,FALSE,FALSE,FALSE,FALSE,"경기",1,88
"고영인",NA,2024,22,"더불어민주당","민주계",2,3,3,1,17.33,FALSE,FALSE,FALSE,FALSE,"경기",1,0
"고용진","6V37131U",2016,20,"더불어민주당","민주계",1,3,1,0.3333,2,FALSE,FALSE,FALSE,TRUE,"서울",2,78
"고용진","6V37131U",2017,20,"더불어민주당","민주계",1,14,2,0.1429,2.14,TRUE,FALSE,FALSE,TRUE,"서울",2,78
"고용진","6V37131U",2018,20,"더불어민주당","민주계",1,12,2,0.1667,1.33,TRUE,FALSE,FALSE,TRUE,"서울",2,78
"고용진","6V37131U",2019,20,"더불어민주당","민주계",1,17,4,0.2353,8.41,TRUE,FALSE,FALSE,TRUE,"서울",2,78
"고용진","6V37131U",2020,21,"더불어민주당","민주계",2,15,8,0.5333,25.6,TRUE,FALSE,FALSE,TRUE,"서울",2,64
"고용진","6V37131U",2021,21,"더불어민주당","민주계",2,12,10,0.8333,35.17,TRUE,FALSE,FALSE,TRUE,"서울",2,64
"고용진","6V37131U",2022,21,"더불어민주당","민주계",2,14,9,0.6429,23.29,FALSE,FALSE,FALSE,TRUE,"서울",2,64
"고용진","6V37131U",2023,21,"더불어민주당","민주계",2,25,11,0.44,27.8,FALSE,FALSE,FALSE,TRUE,"서울",2,64
"고조흥","CSB26402",2005,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",1,12
"고조흥","CSB26402",2007,17,"한나라당","보수계",1,4,1,0.25,2,FALSE,FALSE,FALSE,FALSE,"경기",1,12
"고진화","9A03059M",2004,17,"한나라당","보수계",1,3,3,1,5.33,FALSE,FALSE,FALSE,TRUE,"서울특",1,14
"고진화","9A03059M",2006,17,"한나라당","보수계",1,3,1,0.3333,2.67,FALSE,FALSE,FALSE,TRUE,"서울특",1,14
"고진화","9A03059M",2007,17,"한나라당","보수계",1,3,2,0.6667,1.67,FALSE,FALSE,FALSE,TRUE,"서울특",1,14
"고흥길","JGX8852O",2004,17,"한나라당","보수계",1,2,2,1,2,FALSE,FALSE,FALSE,FALSE,"경기도",2,7
"고흥길","JGX8852O",2006,17,"한나라당","보수계",1,1,0,0,2,FALSE,FALSE,FALSE,FALSE,"경기도",2,7
"고흥길","JGX8852O",2008,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기도",2,12
"고흥길","JGX8852O",2009,18,"한나라당","보수계",2,4,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기도",2,12
"고흥길","JGX8852O",2010,18,"한나라당","보수계",2,3,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기도",2,12
"고흥길","JGX8852O",2011,18,"한나라당","보수계",2,5,0,0,1.4,TRUE,FALSE,FALSE,FALSE,"경기도",2,12
"고희선","OIU86868",2007,17,"한나라당","보수계",1,2,1,0.5,3.5,FALSE,FALSE,FALSE,FALSE,"경기",2,4
"고희선","OIU86868",2013,19,"새누리당","보수계",3,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",2,12
"공성진","99J1216Q",2005,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,21
"공성진","99J1216Q",2006,17,"한나라당","보수계",1,4,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,21
"공성진","99J1216Q",2007,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,21
"공성진","99J1216Q",2008,18,"한나라당","보수계",2,2,1,0.5,10.5,TRUE,FALSE,FALSE,TRUE,"서울특",2,22
"공성진","99J1216Q",2009,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,22
"공성진","99J1216Q",2010,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,22
"곽규택","REG96285",2024,22,"국민의힘","보수계",NA,4,3,0.75,19,TRUE,NA,NA,NA,NA,NA,41
"곽규택","REG96285",2025,22,"국민의힘","보수계",NA,7,4,0.5714,25.29,TRUE,NA,NA,NA,NA,NA,41
"곽대훈","Q6A9034Q",2016,20,"새누리당","보수계",1,2,1,0.5,3,TRUE,FALSE,FALSE,FALSE,"대구",1,64
"곽대훈","Q6A9034Q",2017,20,"자유한국당","보수계",1,5,2,0.4,6.6,FALSE,FALSE,FALSE,FALSE,"대구",1,64
"곽대훈","Q6A9034Q",2018,20,"자유한국당","보수계",1,5,2,0.4,8,FALSE,FALSE,FALSE,FALSE,"대구",1,64
"곽대훈","Q6A9034Q",2019,20,"미래통합당","기타",1,2,1,0.5,13,FALSE,FALSE,FALSE,FALSE,"대구",1,64
"곽상도","MHK9919B",2016,20,"새누리당","보수계",1,3,0,0,1,TRUE,FALSE,FALSE,FALSE,"대구",2,69
"곽상도","MHK9919B",2017,20,"자유한국당","보수계",1,2,1,0.5,14,FALSE,FALSE,FALSE,FALSE,"대구",2,69
"곽상도","MHK9919B",2018,20,"자유한국당","보수계",1,3,1,0.3333,11,FALSE,FALSE,FALSE,FALSE,"대구",2,69
"곽상도","MHK9919B",2019,20,"자유한국당","보수계",1,3,1,0.3333,11,FALSE,FALSE,FALSE,FALSE,"대구",2,69
"곽상도","MHK9919B",2020,21,NA,"기타",2,3,1,0.3333,12.67,FALSE,FALSE,FALSE,FALSE,"대구",2,21
"곽상언","FIE6569O",2024,22,"더불어민주당","민주계",NA,12,3,0.25,26.33,FALSE,NA,NA,NA,NA,NA,20
"곽상언","FIE6569O",2025,22,"더불어민주당","민주계",NA,7,0,0,9.71,FALSE,NA,NA,NA,NA,NA,20
"곽성문","HGU6642R",2005,17,"한나라당","보수계",1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,"대구",1,7
"곽성문","HGU6642R",2006,17,"한나라당","보수계",1,2,0,0,1.5,FALSE,FALSE,FALSE,FALSE,"대구",1,7
"곽정숙","C0V2172Q",2008,18,"민주노동당","진보계",1,9,3,0.3333,1.67,FALSE,TRUE,TRUE,FALSE,"비례대",1,82
"곽정숙","C0V2172Q",2009,18,"민주노동당","진보계",1,21,9,0.4286,1.67,FALSE,TRUE,TRUE,FALSE,"비례대",1,82
"곽정숙","C0V2172Q",2010,18,"민주노동당","진보계",1,26,14,0.5385,2.12,FALSE,TRUE,TRUE,FALSE,"비례대",1,82
"곽정숙","C0V2172Q",2011,18,"민주노동당","진보계",1,21,14,0.6667,3.05,FALSE,TRUE,TRUE,FALSE,"비례대",1,82
"곽정숙",NA,2012,19,"민주노동당","진보계",2,2,2,1,2.5,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"구논회","ZLG77338",2004,17,"열린우리당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"대전광",1,14
"구논회","ZLG77338",2005,17,"열린우리당","민주계",1,2,1,0.5,1.5,TRUE,FALSE,FALSE,FALSE,"대전광",1,14
"구논회","ZLG77338",2006,17,"열린우리당","민주계",1,3,1,0.3333,1.33,TRUE,FALSE,FALSE,FALSE,"대전광",1,14
"구상찬","4NU4867S",2009,18,"한나라당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,11
"구자근","7469929V",2020,21,"국민의힘","보수계",1,4,1,0.25,14.5,FALSE,FALSE,FALSE,FALSE,"경북",1,141
"구자근","7469929V",2021,21,"국민의힘","보수계",1,6,4,0.6667,25.33,FALSE,FALSE,FALSE,FALSE,"경북",1,141
"구자근","7469929V",2022,21,"국민의힘","보수계",1,10,5,0.5,19.1,TRUE,FALSE,FALSE,FALSE,"경북",1,141
"구자근","7469929V",2023,21,"국민의힘","보수계",1,12,4,0.3333,15,TRUE,FALSE,FALSE,FALSE,"경북",1,141
"구자근","7469929V",2024,22,"국민의힘","보수계",2,5,1,0.2,3.8,TRUE,FALSE,FALSE,FALSE,"경북",1,67
"구자근","7469929V",2025,22,"국민의힘","보수계",2,5,0,0,11.6,TRUE,FALSE,FALSE,FALSE,"경북",1,67
"권경석","1MB8686B",2004,17,"한나라당","보수계",1,1,0,0,2,FALSE,FALSE,FALSE,FALSE,"경상남",2,26
"권경석","1MB8686B",2005,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경상남",2,26
"권경석","1MB8686B",2006,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경상남",2,26
"권경석","1MB8686B",2007,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경상남",2,26
"권경석","1MB8686B",2008,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경상남",2,143
"권경석","1MB8686B",2009,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경상남",2,143
"권경석","1MB8686B",2010,18,"한나라당","보수계",2,3,1,0.3333,1.67,TRUE,FALSE,FALSE,FALSE,"경상남",2,143
"권경석","1MB8686B",2011,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경상남",2,143
"권명호","E9R4507P",2020,21,"국민의힘","보수계",1,3,1,0.3333,14,FALSE,FALSE,FALSE,FALSE,"울산",1,111
"권명호","E9R4507P",2021,21,"국민의힘","보수계",1,2,2,1,11.5,FALSE,FALSE,FALSE,FALSE,"울산",1,111
"권명호","E9R4507P",2022,21,"국민의힘","보수계",1,7,2,0.2857,7,TRUE,FALSE,FALSE,FALSE,"울산",1,111
"권명호","E9R4507P",2023,21,"국민의힘","보수계",1,6,3,0.5,13,TRUE,FALSE,FALSE,FALSE,"울산",1,111
"권미혁","RH454994",2016,20,"더불어민주당","민주계",1,20,5,0.25,3.3,FALSE,TRUE,FALSE,FALSE,"비례대",1,129
"권미혁","RH454994",2017,20,"더불어민주당","민주계",1,39,8,0.2051,3.21,TRUE,TRUE,FALSE,FALSE,"비례대",1,129
"권미혁","RH454994",2018,20,"더불어민주당","민주계",1,34,13,0.3824,3.62,TRUE,TRUE,FALSE,FALSE,"비례대",1,129
"권미혁","RH454994",2019,20,"더불어민주당","민주계",1,28,17,0.6071,12.71,TRUE,TRUE,FALSE,FALSE,"비례대",1,129
"권석창","O149331C",2016,20,"새누리당","보수계",1,2,1,0.5,6.5,TRUE,FALSE,FALSE,FALSE,"충북",1,20
"권석창","O149331C",2017,20,"자유한국당","보수계",1,3,2,0.6667,11,FALSE,FALSE,FALSE,FALSE,"충북",1,20
"권선택","SOB8871D",2005,17,"자유선진당","기타",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"대전광",2,10
"권선택","SOB8871D",2007,17,"자유선진당","기타",1,2,1,0.5,5,FALSE,FALSE,FALSE,FALSE,"대전광",2,10
"권선택","SOB8871D",2008,18,"자유선진당","기타",2,2,0,0,3.5,FALSE,FALSE,FALSE,FALSE,"대전광",2,24
"권선택","SOB8871D",2009,18,"자유선진당","기타",2,4,1,0.25,2.25,FALSE,FALSE,FALSE,FALSE,"대전광",2,24
"권선택","SOB8871D",2010,18,"자유선진당","기타",2,4,2,0.5,3.5,FALSE,FALSE,FALSE,FALSE,"대전광",2,24
"권선택","SOB8871D",2011,18,"자유선진당","기타",2,3,0,0,1,FALSE,FALSE,FALSE,FALSE,"대전광",2,24
"권성동","GDG1847Z",2010,18,"한나라당","보수계",1,6,0,0,3.17,TRUE,FALSE,FALSE,FALSE,"강원",4,12
"권성동","GDG1847Z",2011,18,"한나라당","보수계",1,2,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"강원",4,12
"권성동","GDG1847Z",2012,19,"새누리당","보수계",2,4,1,0.25,6,TRUE,FALSE,FALSE,FALSE,"강원",4,73
"권성동","GDG1847Z",2013,19,"새누리당","보수계",2,3,1,0.3333,1.33,TRUE,FALSE,FALSE,FALSE,"강원",4,73
"권성동","GDG1847Z",2014,19,"새누리당","보수계",2,3,1,0.3333,3,TRUE,FALSE,FALSE,FALSE,"강원",4,73
"권성동","GDG1847Z",2015,19,"새누리당","보수계",2,4,1,0.25,2.75,TRUE,FALSE,FALSE,FALSE,"강원",4,73
"권성동","GDG1847Z",2016,20,"새누리당","보수계",3,3,1,0.3333,3.67,TRUE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2017,20,"바른정당","기타",3,1,1,1,27,FALSE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2018,20,"자유한국당","보수계",3,1,1,1,5,FALSE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2019,20,"자유한국당","보수계",3,2,1,0.5,5,FALSE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2020,21,"국민의힘","보수계",4,4,1,0.25,14,FALSE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2021,21,"국민의힘","보수계",4,2,1,0.5,12,FALSE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2022,21,"국민의힘","보수계",4,5,3,0.6,3,TRUE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2023,21,"국민의힘","보수계",4,10,4,0.4,14,TRUE,FALSE,FALSE,FALSE,"강원",4,40
"권성동","GDG1847Z",2024,22,"국민의힘","보수계",5,3,1,0.3333,10,TRUE,FALSE,FALSE,FALSE,"강원",4,19
"권성동","GDG1847Z",2025,22,"국민의힘","보수계",5,2,1,0.5,12.5,TRUE,FALSE,FALSE,FALSE,"강원",4,19
"권영길","3TF1550T",2004,17,"민주노동당","진보계",1,2,1,0.5,1.5,FALSE,FALSE,FALSE,FALSE,"경상남",2,12
"권영길","3TF1550T",2005,17,"민주노동당","진보계",1,2,0,0,3,FALSE,FALSE,FALSE,FALSE,"경상남",2,12
"권영길","3TF1550T",2006,17,"민주노동당","진보계",1,2,1,0.5,1.5,FALSE,FALSE,FALSE,FALSE,"경상남",2,12
"권영길","3TF1550T",2008,18,"민주노동당","진보계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경상남",2,31
"권영길","3TF1550T",2009,18,"민주노동당","진보계",2,4,3,0.75,2.25,FALSE,FALSE,FALSE,FALSE,"경상남",2,31
"권영길","3TF1550T",2010,18,"민주노동당","진보계",2,7,7,1,3.86,FALSE,FALSE,FALSE,FALSE,"경상남",2,31
"권영길","3TF1550T",2011,18,"민주노동당","진보계",2,13,9,0.6923,3.46,FALSE,FALSE,FALSE,FALSE,"경상남",2,31
"권영세","LG63087O",2007,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",3,15
"권영세","LG63087O",2009,18,"한나라당","보수계",2,4,0,0,2,TRUE,FALSE,FALSE,TRUE,"서울특",3,16
"권영세","LG63087O",2010,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",3,16
"권영세","LG63087O",2011,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",3,16
"권영세","LG63087O",2020,21,"국민의힘","보수계",5,3,1,0.3333,33.67,FALSE,FALSE,FALSE,TRUE,"서울특",3,34
"권영세","LG63087O",2021,21,"국민의힘","보수계",5,3,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",3,34
"권영세","LG63087O",2022,21,"국민의힘","보수계",5,2,2,1,39,TRUE,FALSE,FALSE,TRUE,"서울특",3,34
"권영세","LG63087O",2023,21,"국민의힘","보수계",5,2,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",3,34
"권영세","LG63087O",2024,22,"국민의힘","보수계",6,5,4,0.8,16.6,TRUE,FALSE,FALSE,TRUE,"서울특",3,26
"권영세","LG63087O",2025,22,"국민의힘","보수계",6,5,3,0.6,15.2,TRUE,FALSE,FALSE,TRUE,"서울특",3,26
"권영진","LYY5513O",2008,18,"한나라당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,50
"권영진","LYY5513O",2009,18,"한나라당","보수계",1,3,2,0.6667,7.67,TRUE,FALSE,FALSE,TRUE,"서울",1,50
"권영진","LYY5513O",2010,18,"한나라당","보수계",1,4,1,0.25,5.5,TRUE,FALSE,FALSE,TRUE,"서울",1,50
"권영진","LYY5513O",2011,18,"한나라당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,50
"권영진","LYY5513O",2024,22,"국민의힘","보수계",5,10,7,0.7,17.4,TRUE,FALSE,FALSE,TRUE,"서울",1,44
"권영진","LYY5513O",2025,22,"국민의힘","보수계",5,23,20,0.8696,17.22,TRUE,FALSE,FALSE,TRUE,"서울",1,44
"권오을","3OA12807",2004,17,"한나라당","보수계",1,2,1,0.5,3,FALSE,FALSE,FALSE,FALSE,"경상북",1,14
"권오을","3OA12807",2005,17,"한나라당","보수계",1,4,4,1,4.75,FALSE,FALSE,FALSE,FALSE,"경상북",1,14
"권오을","3OA12807",2006,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경상북",1,14
"권은희",NA,2012,19,"새누리당","보수계",1,4,1,0.25,5.75,TRUE,TRUE,TRUE,FALSE,"광주",4,46
"권은희",NA,2013,19,"새누리당","보수계",1,7,1,0.1429,1.71,TRUE,TRUE,TRUE,FALSE,"광주",4,46
"권은희",NA,2014,19,"새정치민주연합","민주계",1,13,3,0.2308,2.23,FALSE,TRUE,TRUE,FALSE,"광주",4,46
"권은희",NA,2015,19,"새누리당","보수계",1,10,4,0.4,2.8,TRUE,TRUE,TRUE,FALSE,"광주",4,46
"권은희","YKW37422",2016,20,"국민의당","중도",2,6,0,0,1.67,FALSE,TRUE,TRUE,FALSE,"광주",4,64
"권은희","YKW37422",2017,20,"바른미래당","중도",2,14,10,0.7143,5.5,FALSE,TRUE,TRUE,FALSE,"광주",4,64
"권은희","YKW37422",2018,20,"바른미래당","중도",2,13,3,0.2308,5.23,FALSE,TRUE,TRUE,FALSE,"광주",4,64
"권은희","YKW37422",2019,20,"바른미래당","중도",2,7,3,0.4286,8.29,FALSE,TRUE,TRUE,FALSE,"광주",4,64
"권은희","YKW37422",2020,21,"국민의당","중도",3,5,4,0.8,26,FALSE,TRUE,TRUE,FALSE,"광주",4,24
"권은희","YKW37422",2021,21,"국민의힘","보수계",3,1,1,1,6,FALSE,TRUE,TRUE,FALSE,"광주",4,24
"권은희","YKW37422",2022,21,"국민의힘","보수계",3,4,3,0.75,3.75,TRUE,TRUE,TRUE,FALSE,"광주",4,24
"권은희","YKW37422",2023,21,"국민의힘","보수계",3,6,2,0.3333,4.83,TRUE,TRUE,TRUE,FALSE,"광주",4,24
"권인숙","3TO11703",2020,21,"더불어민주당","민주계",1,11,5,0.4545,4.82,TRUE,TRUE,TRUE,FALSE,"비례대",1,108
"권인숙","3TO11703",2021,21,"더불어민주당","민주계",1,12,1,0.0833,3.25,TRUE,TRUE,TRUE,FALSE,"비례대",1,108
"권인숙","3TO11703",2022,21,"더불어민주당","민주계",1,27,7,0.2593,15.85,FALSE,TRUE,TRUE,FALSE,"비례대",1,108
"권인숙","3TO11703",2023,21,"더불어민주연합","기타",1,25,9,0.36,9.8,FALSE,TRUE,TRUE,FALSE,"비례대",1,108
"권인숙",NA,2024,22,"더불어민주당","민주계",2,2,1,0.5,9,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"권철현","K4669042",2005,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"부산광",1,8
"권철현","K4669042",2007,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"부산광",1,8
"권칠승","C7E79345",2016,20,"더불어민주당","민주계",1,1,0,0,2,FALSE,FALSE,FALSE,FALSE,"경기",2,119
"권칠승","C7E79345",2017,20,"더불어민주당","민주계",1,11,0,0,2.45,TRUE,FALSE,FALSE,FALSE,"경기",2,119
"권칠승","C7E79345",2018,20,"더불어민주당","민주계",1,3,0,0,5,TRUE,FALSE,FALSE,FALSE,"경기",2,119
"권칠승","C7E79345",2019,20,"더불어민주당","민주계",1,15,4,0.2667,5.07,TRUE,FALSE,FALSE,FALSE,"경기",2,119
"권칠승","C7E79345",2020,21,"더불어민주당","민주계",2,14,7,0.5,19.57,TRUE,FALSE,FALSE,FALSE,"경기",2,96
"권칠승","C7E79345",2021,21,"더불어민주당","민주계",2,9,8,0.8889,31.56,TRUE,FALSE,FALSE,FALSE,"경기",2,96
"권칠승","C7E79345",2022,21,"더불어민주당","민주계",2,13,6,0.4615,32.46,FALSE,FALSE,FALSE,FALSE,"경기",2,96
"권칠승","C7E79345",2023,21,"더불어민주당","민주계",2,13,9,0.6923,28.23,FALSE,FALSE,FALSE,FALSE,"경기",2,96
"권칠승","C7E79345",2024,22,"더불어민주당","민주계",3,5,3,0.6,10.8,FALSE,FALSE,FALSE,FALSE,"경기",2,57
"권칠승","C7E79345",2025,22,"더불어민주당","민주계",3,22,5,0.2273,12,FALSE,FALSE,FALSE,FALSE,"경기",2,57
"권택기","6GI61964",2008,18,"한나라당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,37
"권택기","6GI61964",2009,18,"한나라당","보수계",1,4,1,0.25,1.25,TRUE,FALSE,FALSE,TRUE,"서울",1,37
"권택기","6GI61964",2010,18,"한나라당","보수계",1,4,0,0,2.5,TRUE,FALSE,FALSE,TRUE,"서울",1,37
"권택기","6GI61964",2011,18,"한나라당","보수계",1,4,0,0,1.25,TRUE,FALSE,FALSE,TRUE,"서울",1,37
"권택기",NA,2012,19,"한나라당","보수계",2,1,0,0,2,TRUE,FALSE,FALSE,TRUE,"서울",1,0
"권향엽","EFU76868",2024,22,"더불어민주당","민주계",NA,32,11,0.3438,28.88,FALSE,NA,NA,NA,NA,NA,58
"권향엽","EFU76868",2025,22,"더불어민주당","민주계",NA,42,14,0.3333,21.55,FALSE,NA,NA,NA,NA,NA,58
"금태섭","QZR19240",2016,20,"더불어민주당","민주계",1,8,3,0.375,6.25,FALSE,FALSE,FALSE,TRUE,"서울",1,76
"금태섭","QZR19240",2017,20,"더불어민주당","민주계",1,13,6,0.4615,5.46,TRUE,FALSE,FALSE,TRUE,"서울",1,76
"금태섭","QZR19240",2018,20,"더불어민주당","민주계",1,16,4,0.25,2.31,TRUE,FALSE,FALSE,TRUE,"서울",1,76
"금태섭","QZR19240",2019,20,"더불어민주당","민주계",1,16,1,0.0625,8.38,TRUE,FALSE,FALSE,TRUE,"서울",1,76
"기동민","B7R2742J",2016,20,"더불어민주당","민주계",1,5,1,0.2,4.2,FALSE,FALSE,FALSE,TRUE,"서울",2,116
"기동민","B7R2742J",2017,20,"더불어민주당","민주계",1,9,3,0.3333,6.44,TRUE,FALSE,FALSE,TRUE,"서울",2,116
"기동민","B7R2742J",2018,20,"더불어민주당","민주계",1,23,8,0.3478,3.43,TRUE,FALSE,FALSE,TRUE,"서울",2,116
"기동민","B7R2742J",2019,20,"더불어민주당","민주계",1,47,19,0.4043,5.96,TRUE,FALSE,FALSE,TRUE,"서울",2,116
"기동민","B7R2742J",2020,21,"더불어민주당","민주계",2,12,9,0.75,31.92,TRUE,FALSE,FALSE,TRUE,"서울",2,78
"기동민","B7R2742J",2021,21,"더불어민주당","민주계",2,16,10,0.625,28.75,TRUE,FALSE,FALSE,TRUE,"서울",2,78
"기동민","B7R2742J",2022,21,"더불어민주당","민주계",2,24,16,0.6667,20.5,FALSE,FALSE,FALSE,TRUE,"서울",2,78
"기동민","B7R2742J",2023,21,"더불어민주당","민주계",2,24,20,0.8333,26.21,FALSE,FALSE,FALSE,TRUE,"서울",2,78
"길정우","N4B7983W",2012,19,"새누리당","보수계",1,4,0,0,1.25,TRUE,FALSE,FALSE,TRUE,"서울",1,21
"길정우","N4B7983W",2013,19,"새누리당","보수계",1,14,5,0.3571,1.71,TRUE,FALSE,FALSE,TRUE,"서울",1,21
"길정우","N4B7983W",2014,19,"새누리당","보수계",1,11,4,0.3636,2,TRUE,FALSE,FALSE,TRUE,"서울",1,21
"길정우","N4B7983W",2015,19,"새누리당","보수계",1,5,1,0.2,1.4,TRUE,FALSE,FALSE,TRUE,"서울",1,21
"김건","TQP7167T",2024,22,"국민의힘","보수계",NA,13,6,0.4615,11.85,TRUE,NA,NA,NA,NA,NA,23
"김건","TQP7167T",2025,22,"국민의힘","보수계",NA,10,4,0.4,11.8,TRUE,NA,NA,NA,NA,NA,23
"김경만","1BX7234U",2020,21,"더불어민주당","민주계",1,13,2,0.1538,7.15,TRUE,FALSE,TRUE,FALSE,"비례대",1,99
"김경만","1BX7234U",2021,21,"더불어민주당","민주계",1,13,4,0.3077,16.62,TRUE,FALSE,TRUE,FALSE,"비례대",1,99
"김경만","1BX7234U",2022,21,"더불어민주당","민주계",1,20,7,0.35,14.8,FALSE,FALSE,TRUE,FALSE,"비례대",1,99
"김경만","1BX7234U",2023,21,"더불어민주당","민주계",1,31,7,0.2258,16.84,FALSE,FALSE,TRUE,FALSE,"비례대",1,99
"김경만",NA,2024,22,"더불어민주당","민주계",2,1,1,1,36,FALSE,FALSE,TRUE,FALSE,"비례대",1,0
"김경수","PP08673W",2016,20,"더불어민주당","민주계",1,8,3,0.375,5.88,FALSE,FALSE,FALSE,FALSE,"경남",1,53
"김경수","PP08673W",2017,20,"더불어민주당","민주계",1,17,3,0.1765,5.88,TRUE,FALSE,FALSE,FALSE,"경남",1,53
"김경수","PP08673W",2018,20,"더불어민주당","민주계",1,5,1,0.2,3.8,TRUE,FALSE,FALSE,FALSE,"경남",1,53
"김경진","YVN3115U",2016,20,"국민의당","중도",1,11,6,0.5455,2.91,FALSE,FALSE,FALSE,FALSE,"광주",1,78
"김경진","YVN3115U",2017,20,"민주평화당","중도",1,35,29,0.8286,5.06,FALSE,FALSE,FALSE,FALSE,"광주",1,78
"김경진","YVN3115U",2018,20,"민주평화당","중도",1,20,9,0.45,3.45,FALSE,FALSE,FALSE,FALSE,"광주",1,78
"김경진","YVN3115U",2019,20,"민주평화당","중도",1,17,12,0.7059,5.71,FALSE,FALSE,FALSE,FALSE,"광주",1,78
"김경진",NA,2020,21,"민주평화당","중도",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"광주",1,0
"김경천",NA,2004,17,"새천년민주당","기타",NA,1,0,0,1,FALSE,NA,NA,NA,NA,NA,0
