"member_id","assembly","name","name_hanja","name_eng","party","party_elected","district","district_type","committees","gender","birth_date","seniority","n_bills","n_bills_lead"
"25I8709Q",21,"조오섭","曺五燮","JO OSEOP","더불어민주당","더불어민주당","광주 북구갑","constituency","","M",1968-07-19,1,1960,94
"MQU41854",21,"조은희","趙恩禧","CHO EUNHEE","국민의힘","국민의힘","서울 서초구갑","constituency","기후위기 특별위원회, 문화체육관광위원회, 예산결산특별위원회, 성평등가족위원회","F",1961-05-20,2,342,42
"CDL93608",21,"조응천","趙應天","CHO EUNGCHEON","더불어민주당","더불어민주당","경기 남양주시갑","constituency","","M",1962-09-17,2,381,81
"IN328264",21,"조정식","趙正湜","CHO JEONGSIK","더불어민주당","더불어민주당","경기 시흥시을","constituency","외교통일위원회","M",1963-12-25,6,400,52
"WJL30106",21,"조정훈","趙廷訓","CHO JUNGHUN","시대전환","시대전환","비례대표","proportional","교육위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회, 예산결산특별위원회","M",1972-10-07,2,357,39
"I434361W",21,"조태용","趙太庸","CHO TAEYONG","국민의힘","미래한국당","비례대표","proportional","","M",1956-08-29,1,218,15
"Z6R3959C",21,"조해진","曺海珍","CHO HAEJIN","국민의힘","미래통합당","경남 밀양시의령군함안군창녕군","constituency","","M",1963-08-04,3,225,41
"T465023H",21,"주철현","朱哲鉉","JU CHULHYUN","더불어민주당","더불어민주당","전남 여수시갑","constituency","농림축산식품해양수산위원회","M",1959-03-12,2,1318,47
"8SV6917G",21,"주호영","朱豪英","JOO HOYOUNG","국민의힘","미래통합당","대구 수성구갑","constituency","행정안전위원회","M",1960-12-10,6,408,50
"Y7K5946R",21,"지성호","池成浩","JI SEONGHO","국민의힘","미래한국당","비례대표","proportional","","M",1982-04-03,1,1390,53
"68P7228G",21,"진선미","陳善美","JIN SUNMEE","더불어민주당","더불어민주당","서울 강동구갑","constituency","교육위원회","F",1967-05-14,4,435,80
"3C23171A",21,"진성준","陳聲準","JIN SUNGJOON","더불어민주당","더불어민주당","서울 강서구을","constituency","재정경제기획위원회, 대미투자특별법 처리를 위한 특별위원회","M",1967-04-19,3,942,82
"A494529E",21,"천준호","千俊鎬","CHEON JUNHO","더불어민주당","더불어민주당","서울 강북구갑","constituency","국토교통위원회, 국회운영위원회","M",1971-02-15,2,461,43
"ICH23251",21,"최강욱","崔康旭","CHOE KANGWOOK","더불어민주당","열린민주당","비례대표","proportional","","M",1968-05-05,1,636,62
"I5I2468R",21,"최기상","崔基相","CHOI KISANG","더불어민주당","더불어민주당","서울 금천구","constituency","예산결산특별위원회, 재정경제기획위원회","M",1969-10-07,2,713,74
"M7T9712V",21,"최승재","崔承宰","CHOI SEUNGJAE","국민의힘","미래한국당","비례대표","proportional","","M",1967-07-11,1,815,65
"8VJ8533R",21,"최연숙","崔姸淑","CHOI YOUNSUK","국민의힘","국민의당","비례대표","proportional","","F",1960-07-25,1,506,72
"YTA7297R",21,"최영희","崔英姬","CHOI YOUNGHEE","국민의힘","국민의힘","비례대표","proportional","","F",1951-06-02,1,558,25
"LPB30152",21,"최인호","崔仁昊","CHOI INHO","더불어민주당","더불어민주당","부산 사하구갑","constituency","","M",1966-10-15,2,1095,64
"6RM29022",21,"최재형","崔在亨","CHOEJAEHYEONG","국민의힘","국민의힘","서울 종로구","constituency","","M",1956-09-02,1,130,19
"Z7Y7827F",21,"최종윤","崔鍾允","CHOI JONGYOON","더불어민주당","더불어민주당","경기 하남시","constituency","","M",1966-02-27,1,1597,100
"3DK8989T",21,"최춘식","崔春植","CHOI CHUNSIK","국민의힘","미래통합당","경기 포천시가평군","constituency","","M",1956-03-14,1,1145,53
"A0P4646G",21,"최형두","崔炯斗","CHOI HYUNGDU","국민의힘","미래통합당","경남 창원시마산합포구","constituency","과학기술정보방송통신위원회, 예산결산특별위원회","M",1962-10-23,2,953,81
"QD25323M",21,"최혜영","崔惠英","CHOI HYEYOUNG","더불어민주당","더불어시민당","비례대표","proportional","","F",1979-06-01,1,1707,181
"G152611B",21,"추경호","秋慶鎬","CHOO KYUNGHO","국민의힘","미래통합당","대구 달성군","constituency","정무위원회","M",1960-07-29,3,1388,101
"XJC13432",21,"태영호","太永浩","TAE YONGHO","국민의힘","미래통합당","서울 강남구갑","constituency","","M",1962-07-25,1,1656,111
"FGI27280",21,"하영제","河榮帝","HA YOUNGJE","국민의힘","미래통합당","경남 사천시남해군하동군","constituency","","M",1954-02-25,1,1137,89
"I0S53762",21,"하태경","河泰慶","HA TAEKEUNG","국민의힘","미래통합당","부산 해운대구갑","constituency","","M",1968-03-29,3,331,58
"JQA21112",21,"한기호","韓起鎬","HAN KIHO","국민의힘","미래통합당","강원 춘천시철원군화천군양구군을","constituency","국방위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 예산결산특별위원회","M",1952-08-13,4,404,59
"UB114374",21,"한무경","韓茂景","HAN MOOKYUNG","국민의힘","미래한국당","비례대표","proportional","","F",1958-05-20,1,1161,60
"H5476989",21,"한병도","韓秉道","HAN BYUNGDO","더불어민주당","더불어민주당","전북 익산시을","constituency","윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 예산결산특별위원회, 국회운영위원회, 정보위원회, 산업통상자원중소벤처기업위원회","M",1967-12-07,3,1567,118
"XPP2564T",21,"한정애","韓貞愛","HAN JEOUNGAE","더불어민주당","더불어민주당","서울 강서구병","constituency","외교통일위원회","F",1965-01-08,4,551,94
"BCQ55105",21,"한준호","韓俊鎬","HAN JUNHO","더불어민주당","더불어민주당","경기 고양시을","constituency","국토교통위원회","M",1974-02-20,2,1489,101
"NCO99988",21,"허숙정","許淑湞","HEO SUKJEONG","더불어민주당","더불어민주당","비례대표","proportional","","F",1975-03-19,1,78,4
"FU53642G",21,"허영","許榮","HUH YOUNG","더불어민주당","더불어민주당","강원 춘천시철원군화천군양구군갑","constituency","정무위원회, 대미투자특별법 처리를 위한 특별위원회","M",1970-03-29,2,1479,91
"66W6739S",21,"허은아","許垠娥","HER EUNA","국민의힘","미래한국당","비례대표","proportional","","F",1972-05-26,1,577,38
"VCP96419",21,"허종식","許琮植","HEO JONGSIK","더불어민주당","더불어민주당","인천 동구미추홀구갑","constituency","기후에너지환경노동위원회","M",1962-02-08,2,1339,61
"5MD4184K",21,"홍기원","洪起元","HONG KEEWON","더불어민주당","더불어민주당","경기 평택시갑","constituency","외교통일위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회","M",1964-12-13,2,844,57
"GD131760",21,"홍문표","洪文杓","HONG MOONPYO","국민의힘","미래통합당","충남 홍성군예산군","constituency","","M",1947-10-05,4,941,40
"EMC8812P",21,"홍석준","洪碩晙","HONG SUKJOON","국민의힘","미래통합당","대구 달서구갑","constituency","","M",1966-05-17,1,528,103
"2N793392",21,"홍성국","洪性國","HONG SUNGKOOK","더불어민주당","더불어민주당","세종특별자치시갑","constituency","","M",1963-02-24,1,1917,84
"KR14136C",21,"홍영표","洪永杓","HONG YOUNGPYO","더불어민주당","더불어민주당","인천 부평구을","constituency","","M",1957-04-30,4,449,28
"FRN1867O",21,"홍익표","洪翼杓","HONG IHKPYO","더불어민주당","더불어민주당","서울 중구성동구갑","constituency","","M",1967-11-20,3,675,46
"XA42275R",21,"홍정민","洪貞敏","HONG JUNGMIN","더불어민주당","더불어민주당","경기 고양시병","constituency","","F",1978-11-24,1,1310,84
"NAL4555X",21,"홍준표","洪準杓","HONG JOONPYO","무소속","무소속","대구 수성구을","constituency","","M",1954-12-05,5,284,16
"J9S37905",21,"황보승희","皇甫承希","HWANGBO SEUNGHEE","국민의힘","미래통합당","부산 중구영도구","constituency","","F",1976-08-05,1,985,70
"0YT3774N",21,"황운하","黃雲夏","HWANG UNHA","더불어민주당","더불어민주당","대전 중구","constituency","국토교통위원회","M",1962-09-10,2,1660,77
"0VU8517U",21,"황희","黃熙","HWANG HEE","더불어민주당","더불어민주당","서울 양천구갑","constituency","국방위원회","M",1967-07-28,3,291,32
"T2T8225E",22,"강경숙","姜景淑","KANG KYUNGSOOK","조국혁신당","조국혁신당","비례대표","proportional","교육위원회","F",1967-05-02,1,740,76
"L2I9861C",22,"강대식","姜大植","KANG DAESIK","국민의힘","국민의힘","대구 동구군위군을","constituency","국방위원회","M",1959-11-02,2,712,79
"8P37634C",22,"강득구","姜得求","KANG DEUKGU","더불어민주당","더불어민주당","경기 안양시만안구","constituency","기후위기 특별위원회, 기후에너지환경노동위원회","M",1963-05-27,2,508,60
"9901388T",22,"강명구","姜明求","KANG MYOUNGGU","국민의힘","국민의힘","경북 구미시을","constituency","정무위원회, 대미투자특별법 처리를 위한 특별위원회","M",1977-06-07,1,480,54
"GX22581L",22,"강민국","姜旻局","KANG MINKUK","국민의힘","국민의힘","경남 진주시을","constituency","정무위원회, 대미투자특별법 처리를 위한 특별위원회","M",1971-03-03,2,154,21
"NQO7187X",22,"강선영","姜善榮","KANG SUNYOUNG","국민의힘","국민의미래","비례대표","proportional","국방위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 국회운영위원회","F",1966-09-24,1,588,41
"MNZ4401T",22,"강선우","姜仙祐","KANG SUNWOO","더불어민주당","더불어민주당","서울 강서구갑","constituency","외교통일위원회","F",1978-06-02,2,386,51
"42K7317Y",22,"강승규","姜升圭","KANG SEUNGKYOO","국민의힘","국민의힘","충남 홍성군예산군","constituency","예산결산특별위원회, 대미투자특별법 처리를 위한 특별위원회, 산업통상자원중소벤처기업위원회","M",1963-09-20,2,592,23
"Q129715Y",22,"강유정","姜由楨","KANG YUJUNG","더불어민주당","더불어민주연합","비례대표","proportional","국회운영위원회, 문화체육관광위원회","F",1975-12-15,1,537,33
"5KV96424",22,"강준현","康準鉉","KANG JUNHYEON","더불어민주당","더불어민주당","세종특별자치시을","constituency","정무위원회","M",1964-08-19,2,1427,59
"TRE2429O",22,"강훈식","姜勳植","KANG HOONSIK","더불어민주당","더불어민주당","충남 아산시을","constituency","정무위원회","M",1973-10-24,3,304,24
"HS39431V",22,"고동진","高東眞","KOH DONGJIN","국민의힘","국민의힘","서울 강남구병","constituency","행정안전위원회","M",1961-03-26,1,1401,63
"WCD5518S",22,"고민정","高旼廷","KO MINJUNG","더불어민주당","더불어민주당","서울 광진구을","constituency","교육위원회, 예산결산특별위원회","F",1979-08-23,2,347,48
"REG96285",22,"곽규택","郭圭澤","KWAK KYUTAEK","국민의힘","국민의힘","부산 서구동구","constituency","법제사법위원회, 순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 국회운영위원회, 감사원장(김호철) 임명동의에 관한 인사청문특별위원회","M",1971-04-12,1,695,43
"FIE6569O",22,"곽상언","郭相彦","KWAK SANGEON","더불어민주당","더불어민주당","서울 종로구","constituency","예산결산특별위원회, 기후에너지환경노동위원회","M",1971-11-18,1,159,20
"7469929V",22,"구자근","具滋根","KOO JAKEUN","국민의힘","국민의힘","경북 구미시갑","constituency","산업통상자원중소벤처기업위원회","M",1967-10-09,2,1146,69
"GDG1847Z",22,"권성동","權性東","KWEON SEONGDONG","국민의힘","국민의힘","강원 강릉시","constituency","보건복지위원회","M",1960-04-29,5,378,20
"LG63087O",22,"권영세","權寧世","KWON YOUNGSE","국민의힘","국민의힘","서울 용산구","constituency","정보위원회, 재정경제기획위원회","M",1959-02-24,5,360,26
"LYY5513O",22,"권영진","權泳臻","KWON YOUNGJIN","국민의힘","국민의힘","대구 달서구병","constituency","국토교통위원회, 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회","M",1962-12-10,2,588,55
"C7E79345",22,"권칠승","權七勝","KWON CHILSEUNG","더불어민주당","더불어민주당","경기 화성시병","constituency","행정안전위원회","M",1965-11-18,3,694,58
"EFU76868",22,"권향엽","權香葉","KWON HYANGYUP","더불어민주당","더불어민주당","전남 순천시광양시곡성군구례군을","constituency","산업통상자원중소벤처기업위원회, 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회","F",1968-02-12,1,619,58
"TQP7167T",22,"김건","金建","KIM GUNN","국민의힘","국민의미래","비례대표","proportional","외교통일위원회","M",1966-10-10,1,507,26
"X1K3667J",22,"김교흥","金敎興","KIM KYOHEUNG","더불어민주당","더불어민주당","인천 서구갑","constituency","문화체육관광위원회","M",1960-08-30,3,625,43
"HE08888N",22,"김기웅","金基雄","KIM KIWOONG","국민의힘","국민의힘","대구 중구남구","constituency","외교통일위원회, 예산결산특별위원회","M",1961-09-15,1,519,21
"3CC88975",22,"김기표","金起杓","KIM GIPYO","더불어민주당","더불어민주당","경기 부천시을","constituency","법제사법위원회, 국회운영위원회, 감사원장(김호철) 임명동의에 관한 인사청문특별위원회","M",1972-12-07,1,607,37
"X7I4680R",22,"김기현","金起炫","KIM GIHYEON","국민의힘","국민의힘","울산 남구을","constituency","외교통일위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회","M",1959-02-21,5,594,40
"IUX1829H",22,"김남근","金南槿","KIM NAMGEUN","더불어민주당","더불어민주당","서울 성북구을","constituency","예산결산특별위원회, 국회운영위원회, 정무위원회","M",1963-08-26,1,1321,44
